# L=128
# Trotter decomposition for beta: order=4 and bstep=0.100000
# Trotter decomposition for time: order=4 and tstep=0.100000

# t ; Re[Cij(t)] ; Im[Cij(t)] ; Re[Szi(t)] ; Im[Szi(t)]
0 0.25 0 -8.7523629653e-10 0
0.1 0.248563058801 -0.00678212055589 -8.91670320751e-10 1.13087238747e-17
0.2 0.244292735807 -0.0133768522167 -9.40730521588e-10 8.10243072411e-17
0.3 0.237308984577 -0.0196038541942 -1.02167117517e-09 3.83673389822e-17
0.4 0.227806639134 -0.0252965581087 -1.13322337107e-09 -2.34657133392e-17
0.5 0.216048030004 -0.0303082622092 -1.27356952024e-09 -1.75267835681e-17
0.6 0.202353130428 -0.0345173231955 -1.44032392979e-09 -3.72847174817e-17
0.7 0.187087684584 -0.0378312215793 -1.63048562726e-09 -2.1452009649e-17
0.8 0.170649855524 -0.0401893360861 -1.84045057818e-09 6.64695771638e-17
0.9 0.153455987679 -0.0415643298098 -2.06604646818e-09 2.12082246023e-17
1 0.135926104876 -0.0419621216574 -2.30256314673e-09 5.86283685302e-17
1.1 0.118469759194 -0.0414204868808 -2.54484985362e-09 -2.73611257395e-17
1.2 0.10147280989 -0.0400063962038 -2.78740966544e-09 1.14604849343e-17
1.3 0.0852856481738 -0.0378122606175 -3.02455901213e-09 4.14646346907e-17
1.4 0.0702132970627 -0.0349512954168 -3.25058000573e-09 9.90568056924e-18
1.5 0.0565077116971 -0.0315522503297 -3.45987450552e-09 -4.58426551934e-17
1.6 0.0443624904917 -0.0277537714338 -3.64713624774e-09 7.45154361036e-17
1.7 0.0339100880558 -0.0236986646443 -3.80748037668e-09 -6.89771173257e-17
1.8 0.0252215033803 -0.0195283204905 -3.93661842699e-09 2.71492904388e-17
1.9 0.0183083074421 -0.0153775370949 -4.03091106365e-09 2.78455058096e-17
2 0.0131267782081 -0.0113699447633 -4.08748155086e-09 3.80512413324e-18
2.1 0.00958383218612 -0.00761419395498 -4.1042613613e-09 -7.7449539167e-18
2.2 0.00754438304786 -0.00420102140323 -4.08001297815e-09 -7.40054660628e-17
2.3 0.0068397208956 -0.00120125985095 -4.01434480666e-09 -3.77753966015e-17
2.4 0.00727649079988 0.00133519209139 -3.90771372672e-09 -6.56041978748e-17
2.5 0.00864585527092 0.00337946936018 -3.76141706474e-09 7.82246798721e-17
2.6 0.0107324503472 0.00492297924386 -3.57756484502e-09 2.4579971532e-17
2.7 0.0133227861614 0.00597588357971 -3.35908469413e-09 8.03519796264e-17
2.8 0.0162127967034 0.0065649541807 -3.10967450502e-09 1.04990822905e-16
2.9 0.0192143062919 0.00673094858384 -2.83376485442e-09 -3.08296064543e-17
3 0.022160248042 0.00652566170758 -2.53645861899e-09 2.86714204555e-17
3.1 0.0249085387248 0.00600880945048 -2.22343981825e-09 1.19094696917e-17
3.2 0.0273445812056 0.0052448928769 -1.90084462394e-09 -3.96895713518e-17
