# L=256
# Trotter decomposition for beta: order=4 and bstep=0.100000
# Trotter decomposition for time: order=4 and tstep=0.100000

# t ; Re[Cij(t)] ; Im[Cij(t)] ; Re[Szi(t)] ; Im[Szi(t)]
0 0.25 0 0 0
0.1 0.248752853734 9.16098595609e-16 -1.07106124704e-15 7.17469441978e-17
0.2 0.245045578816 1.75580989876e-15 -5.68785043257e-16 9.38025114906e-18
0.3 0.238979407539 1.1212269265e-15 -5.13976019972e-18 3.42751471586e-17
0.4 0.230718918421 -7.29532616366e-16 2.80784215767e-15 -4.76908197349e-17
0.5 0.220486015802 4.92001242494e-16 1.60212334082e-15 3.73200125026e-19
0.6 0.208551876136 8.77198010951e-16 -2.35701206274e-16 3.32971213006e-18
0.7 0.1952272126 3.16859662231e-15 -1.59227843715e-15 -2.79500259594e-17
0.8 0.18085127845 -6.12641628459e-16 -8.64749828667e-16 2.58618769301e-17
0.9 0.16578007723 -1.98007588539e-16 -2.72105715112e-16 2.08055524089e-17
1 0.150374272537 4.15951002251e-15 9.67413123445e-16 1.90771851011e-17
1.1 0.134987290737 8.96110758893e-15 3.5359584602e-15 -7.5925516793e-18
1.2 0.119954087574 2.95670083156e-14 2.16219735852e-15 -5.73079927862e-18
1.3 0.105581005811 6.2164297327e-14 2.70417578026e-15 -1.03809962138e-17
1.4 0.0921370887999 1.30400680493e-13 4.93584142299e-16 3.47048516261e-17
1.5 0.0798471380896 3.40162516406e-13 -1.41980778579e-15 -5.54182962936e-17
1.6 0.0688867163339 9.2883475748e-13 1.90697822939e-15 -3.71323174746e-17
1.7 0.059379204269 2.87498088668e-12 2.73173443102e-15 -4.5849805729e-17
1.8 0.0513949277365 7.94493855251e-12 3.62680025705e-15 6.29210583595e-18
1.9 0.0449522817421 1.72364132114e-11 2.2230609975e-15 3.92774276001e-17
2 0.0400206976677 3.45243678777e-11 3.47846407703e-15 1.10526241424e-17
2.1 0.0365252303529 6.15163855565e-11 3.52379093294e-15 2.89832509242e-17
2.2 0.0343524864755 1.01960797794e-10 2.12857933946e-15 -2.39262868983e-19
2.3 0.0333575762325 1.5990027539e-10 2.85707942088e-15 1.17621543071e-17
2.4 0.0333717475172 2.39443833952e-10 1.06002624428e-15 9.11533392198e-18
2.5 0.0342103554749 3.45684924899e-10 2.00124449366e-15 7.69417571178e-18
2.6 0.0356808298021 4.8538809395e-10 6.66856495282e-16 4.09623440641e-18
2.7 0.0375903255562 6.63243763981e-10 9.38567172342e-16 -4.0564796329e-17
2.8 0.0397527786971 8.85217408958e-10 3.31810523158e-15 -1.32608985709e-17
2.9 0.0419951323739 1.15706278016e-09 1.69621152903e-15 -5.46460140822e-18
3 0.0441625514328 1.48458287964e-09 2.48579014668e-15 6.26144917236e-19
3.1 0.0461224979051 1.87216116608e-09 3.77854699711e-15 -4.57823557061e-18
3.2 0.0477675965657 2.32274541085e-09 3.4030662934e-15 2.77944274178e-17
3.3 0.0490172745225 2.83993707107e-09 2.6192620878e-15 9.73193880405e-18
3.4 0.04981820991 3.42414009379e-09 6.29075197846e-16 2.40002376252e-17
3.5 0.0501436702918 4.0745962708e-09 1.76123050247e-15 2.62137509019e-17
3.6 0.049991859833 4.78918879252e-09 2.95140951026e-15 -4.01546334107e-18
3.7 0.0493834246845 5.56295260903e-09 2.94580879651e-15 1.9360815064e-17
3.8 0.0483582878087 6.38888436102e-09 1.97628769458e-15 2.5975233158e-17
3.9 0.0469719974148 7.25719241101e-09 3.75373067256e-15 2.73479223698e-17
4 0.0452917776112 8.15551354152e-09 4.98497962389e-15 2.91942393691e-19
4.1 0.0433924662906 9.07036818348e-09 6.8500558011e-15 -4.54110454842e-17
4.2 0.0413525145123 9.9864516409e-09 4.63111445018e-15 4.37388179622e-18
4.3 0.0392502047712 1.08871435932e-08 4.84197910493e-15 -9.02820023242e-18
4.4 0.037160223722 1.17554191582e-08 3.17715976631e-15 -2.39182309409e-17
4.5 0.0351506994357 1.2574725447e-08 2.88393671182e-15 7.81890994931e-18
4.6 0.033280785424 1.33297953009e-08 6.43852249591e-15 -3.04592137979e-17
4.7 0.031598844737 1.40072020647e-08 4.79234850341e-15 4.02609406717e-17
4.8 0.0301412586597 1.45959463582e-08 2.09436296623e-15 2.52559811307e-17
4.9 0.0289318570058 1.50885053892e-08 -4.87000528968e-16 2.6232904381e-17
5 0.0279819417248 1.54805350245e-08 -8.3159166687e-16 -2.85049608053e-18
5.1 0.0272908533099 1.57714600792e-08 -5.08454633135e-15 3.06030694811e-18
5.2 0.0268470109936 1.59637003803e-08 -3.86962893329e-15 -1.24437476041e-18
5.3 0.0266293433853 1.60627545733e-08 -1.91250418358e-15 -5.44255822716e-17
5.4 0.0266090163269 1.60765239646e-08 -2.16174675514e-15 -4.46651238353e-17
5.5 0.0267513594137 1.60141437579e-08 -1.43402009201e-15 2.38248885278e-17
5.6 0.027017891742 1.58852968971e-08 -2.05959213917e-16 -6.33543555747e-17
5.7 0.0273683507627 1.5699368708e-08 -1.3437011152e-16 2.54763466397e-18
5.8 0.027762635215 1.5464495836e-08 1.1306440999e-15 -3.07750967642e-17
5.9 0.0281625834746 1.5187121752e-08 -1.74628874987e-15 8.6921822333e-18
6 0.0285335216294 1.48713197476e-08 -2.24283603582e-15 -1.82476257119e-17
6.1 0.0288455304896 1.45184825188e-08 -2.31406064681e-15 7.90963648965e-20
6.2 0.0290743968066 1.41278923553e-08 -4.28850956799e-15 -1.6535161731e-17
6.3 0.0292022304558 1.36970696228e-08 -7.0771983012e-15 -1.25476798688e-17
